,date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover,dividend_yield,PER,PBR,BuyAfterSale,Volume,BuyAmount,SellAmount,MarginPurchaseBuy,MarginPurchaseCashRepayment,MarginPurchaseLimit,MarginPurchaseSell,MarginPurchaseTodayBalance,MarginPurchaseYesterdayBalance,Note,OffsetLoanAndShort,ShortSaleBuy,ShortSaleCashRepayment,ShortSaleLimit,ShortSaleSell,ShortSaleTodayBalance,ShortSaleYesterdayBalance,FI_buy,FI_sell,FDS_buy,FDS_sell,IT_buy,IT_sell,DS_buy,DS_sell,DH_buy,DH_sell,stock_and_cache_dividend,revenue,revenue_month
2457,2022-01-04,2330,90945643,59188199534,645.0,656.0,644.0,656.0,25.0,106409,1.52,29.68,8.19,,15604000.0,10136222000.0,10163581000.0,3785.0,31.0,6482595.0,3960.0,26254.0,26460.0, ,24.0,23.0,0.0,6482595.0,213.0,509.0,319.0,51756480.0,21974607.0,0.0,0.0,4072000.0,101333.0,1377111.0,791067.0,864850.0,255300.0,,,
2458,2022-01-05,2330,72505550,47582832784,669.0,669.0,646.0,650.0,-6.0,64712,1.54,29.41,8.12,,16703000.0,10962679000.0,11004155000.0,3041.0,33.0,6482595.0,2470.0,26792.0,26254.0, ,14.0,123.0,1.0,6482595.0,30.0,415.0,509.0,41795396.0,37006966.0,0.0,0.0,953000.0,351187.0,1424416.0,1426302.0,165000.0,444935.0,,,
2459,2022-01-06,2330,57490736,36817638522,638.0,646.0,636.0,644.0,-6.0,53430,1.55,29.14,8.04,,12399000.0,7927821000.0,7948490000.0,3268.0,10.0,6482595.0,1317.0,28733.0,26792.0, ,5.0,111.0,4.0,6482595.0,34.0,334.0,415.0,26414891.0,37860049.0,0.0,0.0,960000.0,123363.0,1583968.0,670959.0,443947.0,175000.0,,,
2460,2022-01-07,2330,39847766,25358237656,643.0,646.0,632.0,634.0,-10.0,44497,1.58,28.69,7.92,,8223000.0,5240194000.0,5238029000.0,2388.0,7.0,6482595.0,1526.0,29588.0,28733.0, ,15.0,81.0,0.0,6482595.0,19.0,272.0,334.0,16338923.0,26432732.0,0.0,0.0,451000.0,46000.0,1124327.0,346391.0,409288.0,11000.0,,,
2461,2022-01-10,2330,39286754,25052138297,628.0,645.0,627.0,643.0,9.0,33453,1.56,29.1,8.03,,10224000.0,6479157000.0,6515205000.0,3393.0,17.0,6482595.0,1587.0,31377.0,29588.0, ,3.0,40.0,2.0,6482595.0,76.0,306.0,272.0,19382133.0,19725494.0,0.0,0.0,541000.0,124000.0,794137.0,1018297.0,680835.0,31433.0,,,
2462,2022-01-11,2330,36186544,23361588355,646.0,651.0,639.0,651.0,8.0,26849,1.54,29.46,8.13,,5459000.0,3519949000.0,3524290000.0,1140.0,41.0,6482595.0,1858.0,30618.0,31377.0, ,4.0,8.0,0.0,6482595.0,49.0,347.0,306.0,26335196.0,18073697.0,0.0,0.0,479000.0,218849.0,211732.0,801997.0,74912.0,490000.0,,,
2463,2022-01-12,2330,40832298,26762357054,657.0,660.0,650.0,660.0,9.0,39164,1.52,29.86,8.24,,5634000.0,3684173000.0,3692223000.0,1977.0,33.0,6482595.0,1711.0,30851.0,30618.0, ,1.0,8.0,0.0,6482595.0,63.0,402.0,347.0,29197692.0,14081987.0,0.0,0.0,556000.0,188745.0,763599.0,747000.0,535000.0,206000.0,,,
2464,2022-01-13,2330,39172028,25813559647,658.0,662.0,655.0,661.0,1.0,34355,1.51,29.91,8.26,,5615000.0,3697915000.0,3699297000.0,2273.0,25.0,6482595.0,1780.0,31319.0,30851.0, ,0.0,22.0,2.0,6482595.0,34.0,412.0,402.0,25436077.0,14576734.0,0.0,0.0,834000.0,127515.0,755949.0,1021996.0,157000.0,157000.0,,,
2465,2022-01-14,2330,98768193,66094477906,673.0,673.0,661.0,672.0,11.0,83211,1.49,30.41,8.39,,22481000.0,15026604000.0,15048465000.0,3220.0,26.0,6482595.0,5590.0,28923.0,31319.0, ,39.0,33.0,2.0,6482595.0,199.0,576.0,412.0,63995168.0,21401672.0,0.0,0.0,1131850.0,266456.0,824133.0,3199983.0,122000.0,926000.0,,,
2466,2022-01-17,2330,63828552,43615303577,685.0,688.0,678.0,683.0,11.0,61981,1.46,30.9,8.53,,13955000.0,9531771000.0,9541512000.0,2178.0,10.0,6482595.0,3130.0,27961.0,28923.0, ,11.0,45.0,0.0,6482595.0,118.0,649.0,576.0,40285082.0,21099516.0,0.0,0.0,789000.0,744300.0,812162.0,922000.0,189500.0,398000.0,,,
2467,2022-01-18,2330,48802321,32742176854,678.0,681.0,662.0,662.0,-21.0,65357,1.51,29.95,8.27,,7701000.0,5163293000.0,5165408000.0,2545.0,16.0,6482595.0,2767.0,27723.0,27961.0, ,4.0,179.0,23.0,6482595.0,21.0,468.0,649.0,16516440.0,30475553.0,0.0,0.0,180000.0,210266.0,890197.0,762536.0,103200.0,437839.0,,,
2468,2022-01-19,2330,44092247,28859030269,652.0,660.0,651.0,654.0,-8.0,50763,1.53,29.59,8.17,,8710000.0,5694554000.0,5710567000.0,1077.0,15.0,6482595.0,1051.0,27734.0,27723.0, ,10.0,92.0,4.0,6482595.0,50.0,422.0,468.0,23294722.0,22539762.0,0.0,0.0,437000.0,306180.0,887992.0,1794903.0,170000.0,484554.0,,,
2469,2022-01-20,2330,48996473,31893527292,650.0,657.0,646.0,651.0,-3.0,39346,1.54,29.46,8.13,,12694000.0,8255399000.0,8269823000.0,1984.0,532.0,6482595.0,920.0,28266.0,27734.0, ,7.0,66.0,0.0,6482595.0,22.0,378.0,422.0,20606014.0,29011166.0,0.0,0.0,680000.0,2945000.0,252308.0,388123.0,931987.0,127382.0,,,
2470,2022-01-21,2330,53966101,34642476570,644.0,646.0,637.0,641.0,-10.0,66088,1.56,29.0,8.01,,8038000.0,5164023000.0,5166673000.0,1794.0,61.0,6482595.0,1610.0,28389.0,28266.0, ,7.0,101.0,0.0,6482595.0,19.0,296.0,378.0,23406781.0,36196134.0,0.0,0.0,479000.0,37000.0,891770.0,2175247.0,1880000.0,247962.0,,,
2471,2022-01-24,2330,48665203,31412475591,639.0,655.0,637.0,653.0,12.0,36231,1.53,29.55,8.16,,7126000.0,4578206000.0,4607047000.0,1185.0,38.0,6482595.0,1873.0,27663.0,28389.0, ,1.0,14.0,0.0,6482595.0,39.0,321.0,296.0,33201673.0,28319366.0,0.0,0.0,379000.0,6000.0,317000.0,1057009.0,197984.0,238983.0,,,
2472,2022-01-25,2330,53927064,34582254327,643.0,645.0,638.0,641.0,-12.0,56698,1.56,29.0,8.01,,8714000.0,5591292000.0,5592590000.0,1728.0,30.0,6482595.0,643.0,28718.0,27663.0, ,7.0,71.0,3.0,6482595.0,10.0,257.0,321.0,22034089.0,40146998.0,0.0,0.0,931000.0,61000.0,852000.0,1549000.0,268999.0,263980.0,,,
2473,2022-01-26,2330,33093553,21089251429,635.0,641.0,635.0,636.0,-5.0,35647,1.57,28.78,7.94,,5167000.0,3289894000.0,3296942000.0,620.0,202.0,6482595.0,509.0,28627.0,28718.0, ,2.0,42.0,0.0,6482595.0,4.0,219.0,257.0,12926624.0,22573798.0,0.0,0.0,932000.0,9000.0,321000.0,860902.0,780000.0,310594.0,,,
2474,2022-02-07,2330,64637049,41221401027,644.0,644.0,631.0,635.0,-1.0,43774,1.57,28.73,7.93,,7333000.0,4664038000.0,4690774000.0,974.0,14.0,6482595.0,922.0,28645.0,28607.0, ,0.0,15.0,0.0,6482595.0,11.0,215.0,219.0,44596613.0,48535821.0,0.0,0.0,756000.0,61000.0,639000.0,921610.0,854000.0,93347.0,,,
2475,2022-02-08,2330,43786259,27805114442,645.0,645.0,628.0,628.0,-7.0,40026,1.59,28.42,7.84,,7736000.0,4906240000.0,4932593000.0,1298.0,7.0,6482595.0,636.0,29301.0,28646.0, ,2.0,25.0,0.0,6482595.0,9.0,199.0,215.0,22296434.0,31038318.0,0.0,0.0,911000.0,26000.0,404000.0,429993.0,333000.0,182155.0,,,
2476,2022-02-09,2330,33633394,21289086984,635.0,637.0,630.0,633.0,5.0,29746,1.58,28.64,7.91,,3852000.0,2435373000.0,2439534000.0,1042.0,4.0,6482595.0,901.0,29438.0,29301.0, ,2.0,15.0,0.0,6482595.0,9.0,193.0,199.0,20778738.0,21523887.0,0.0,0.0,319000.0,627000.0,1887000.0,1206075.0,792000.0,2385.0,,,
2477,2022-02-10,2330,37388892,24028303016,639.0,649.0,637.0,649.0,16.0,28452,1.54,29.37,8.11,,6317000.0,4050274000.0,4058237000.0,1264.0,10.0,6482595.0,1812.0,28880.0,29438.0, ,0.0,6.0,4.0,6482595.0,93.0,276.0,193.0,27054969.0,16002201.0,0.0,0.0,141000.0,25750.0,341000.0,1449675.0,132995.0,268106.0,,,
2478,2022-02-11,2330,28194682,18225628338,646.0,650.0,642.0,650.0,1.0,21995,1.54,29.41,8.12,,4844000.0,3129617000.0,3131496000.0,451.0,23.0,6482595.0,1789.0,27519.0,28880.0, ,2.0,27.0,0.0,6482595.0,19.0,268.0,276.0,19522255.0,16275127.0,0.0,0.0,63000.0,2400.0,208500.0,182410.0,7000.0,150208.0,,,
2479,2022-02-14,2330,39394670,25104180949,640.0,641.0,635.0,637.0,-13.0,33928,1.57,28.82,7.96,,4429000.0,2822882000.0,2824211000.0,1094.0,7.0,6482595.0,836.0,27770.0,27519.0, ,1.0,63.0,0.0,6482595.0,6.0,211.0,268.0,24433817.0,29988035.0,0.0,0.0,735000.0,25000.0,378000.0,273189.0,115000.0,216603.0,,,
2480,2022-02-15,2330,24497955,15556533655,633.0,639.0,633.0,633.0,-4.0,31907,1.58,28.64,7.91,,5470000.0,3474379000.0,3478487000.0,725.0,5.0,6482595.0,256.0,28234.0,27770.0, ,0.0,30.0,2.0,6482595.0,2.0,181.0,211.0,10475376.0,18305060.0,0.0,0.0,331000.0,0.0,192000.0,607011.0,174994.0,84736.0,,,
2481,2022-02-16,2330,27395771,17635435307,645.0,646.0,640.0,646.0,13.0,23136,1.55,29.23,8.07,,7056000.0,4539321000.0,4541255000.0,612.0,7.0,6482595.0,1283.0,27556.0,28234.0, ,4.0,7.0,0.0,6482595.0,25.0,199.0,181.0,18075809.0,14864451.0,0.0,0.0,233000.0,0.0,399001.0,509700.0,214999.0,153854.0,,,
2482,2022-02-17,2330,20447347,13171026165,644.0,646.0,641.0,645.0,-1.0,16116,1.55,29.19,8.06,,2612000.0,1681830000.0,1682335000.0,109.0,13.0,6482595.0,745.0,26907.0,27556.0, ,0.0,3.0,0.0,6482595.0,23.0,219.0,199.0,15621124.0,12956267.0,0.0,0.0,116000.0,36000.0,455880.0,226000.0,124331.0,31439.0,,,
2483,2022-02-18,2330,21948975,13997433486,638.0,639.0,636.0,637.0,-8.0,23892,1.57,28.82,7.96,,2872000.0,1831895000.0,1831824000.0,1385.0,22.0,6482595.0,356.0,27914.0,26907.0, ,3.0,46.0,0.0,6482595.0,4.0,177.0,219.0,9804082.0,16920431.0,0.0,0.0,294000.0,39000.0,281493.0,94990.0,322000.0,1000.0,,,
2484,2022-02-21,2330,25769408,16320629980,633.0,636.0,632.0,632.0,-5.0,41961,1.58,28.6,7.89,,4525000.0,2866084000.0,2866256000.0,612.0,55.0,6482595.0,676.0,27795.0,27914.0, ,0.0,31.0,0.0,6482595.0,2.0,148.0,177.0,10305364.0,20329077.0,0.0,0.0,179000.0,186150.0,206400.0,237400.0,374000.0,14261.0,,,
2485,2022-02-22,2330,38526210,24153923316,628.0,630.0,625.0,627.0,-5.0,68303,1.59,28.37,7.83,,2956000.0,1854981000.0,1856384000.0,938.0,16.0,6482595.0,2325.0,26392.0,27795.0, ,3.0,29.0,0.0,6482595.0,5.0,124.0,148.0,13273496.0,26272344.0,0.0,0.0,1103000.0,20000.0,208149.0,943453.0,70000.0,268083.0,,,
2486,2022-02-23,2330,34561338,21606428438,624.0,629.0,623.0,625.0,-2.0,50926,1.6,28.28,7.81,,3499000.0,2185463000.0,2189382000.0,1775.0,169.0,6482595.0,247.0,27751.0,26392.0, ,3.0,9.0,0.0,6482595.0,7.0,122.0,124.0,8265370.0,27445645.0,0.0,0.0,286000.0,12000.0,1125095.0,223974.0,671998.0,81000.0,,,
2487,2022-02-24,2330,80672979,49358065299,618.0,619.0,604.0,604.0,-21.0,188248,1.66,27.33,7.54,,10753000.0,6570227000.0,6604597000.0,2697.0,49.0,6482595.0,1637.0,28762.0,27751.0, ,3.0,55.0,0.0,6482595.0,23.0,90.0,122.0,16388907.0,62054944.0,0.0,0.0,1080000.0,0.0,804126.0,1569516.0,933000.0,779539.0,,,
2488,2022-02-25,2330,94155943,56880320916,600.0,609.0,600.0,604.0,0.0,129776,1.66,26.25,7.22,,19554000.0,11795228000.0,11824428000.0,2793.0,28.0,6482595.0,791.0,30736.0,28762.0, ,6.0,23.0,0.0,6482595.0,12.0,79.0,90.0,30830209.0,79386317.0,0.0,0.0,1793000.0,213076.0,1232000.0,1162114.0,990000.0,114372.0,,,
2489,2022-03-01,2330,70303880,42445208215,599.0,610.0,599.0,604.0,0.0,67439,1.66,26.25,7.22,,12584000.0,7586135000.0,7615073000.0,1609.0,20.0,6482595.0,1254.0,31071.0,30736.0, ,16.0,15.0,0.0,6482595.0,20.0,84.0,79.0,33868510.0,59393909.0,0.0,0.0,733000.0,92000.0,1354457.0,681886.0,852000.0,145910.0,,146933238000.0,2.0
2490,2022-03-02,2330,42428151,25528700277,601.0,605.0,600.0,601.0,-3.0,58916,1.66,26.12,7.19,,5864000.0,3527558000.0,3532141000.0,1289.0,20.0,6482595.0,337.0,32003.0,31071.0, ,0.0,20.0,0.0,6482595.0,6.0,70.0,84.0,15371243.0,36213837.0,0.0,0.0,324000.0,0.0,1225617.0,292021.0,394000.0,217408.0,,,
2491,2022-03-03,2330,37103932,22373890387,603.0,607.0,601.0,602.0,1.0,65410,1.66,26.16,7.2,,3999000.0,2415185000.0,2414924000.0,1237.0,160.0,6482595.0,466.0,32614.0,32003.0, ,1.0,16.0,1.0,6482595.0,23.0,76.0,70.0,14882090.0,31241764.0,0.0,0.0,235000.0,158000.0,195000.0,225510.0,189000.0,82990.0,,,
2492,2022-03-04,2330,65235167,38833099256,595.0,597.0,592.0,595.0,-7.0,206731,1.68,25.86,7.12,,4875000.0,2899184000.0,2902699000.0,1395.0,36.0,6482595.0,879.0,33094.0,32614.0, ,3.0,17.0,0.0,6482595.0,17.0,76.0,76.0,10127673.0,54346476.0,0.0,0.0,737000.0,445000.0,361642.0,1023500.0,86000.0,509251.0,,,
2493,2022-03-07,2330,97167600,56147025127,580.0,581.0,575.0,576.0,-19.0,297917,1.74,25.03,6.89,,11559000.0,6677535000.0,6681696000.0,2760.0,58.0,6482595.0,2000.0,33796.0,33094.0, ,16.0,17.0,0.0,6482595.0,52.0,111.0,76.0,10750471.0,70082803.0,0.0,0.0,2672000.0,332000.0,1084469.0,2049806.0,1131000.0,1323452.0,,,
2494,2022-03-08,2330,88371413,49908147901,561.0,570.0,561.0,563.0,-13.0,269695,1.78,24.47,6.73,,13516000.0,7619450000.0,7644589000.0,2463.0,52.0,6482595.0,2060.0,34147.0,33796.0, ,18.0,35.0,0.0,6482595.0,29.0,105.0,111.0,18557559.0,64100007.0,0.0,0.0,2011000.0,0.0,966000.0,2154890.0,2244000.0,884523.0,,,
2495,2022-03-09,2330,57512412,32761408119,567.0,573.0,567.0,568.0,5.0,112422,1.76,24.68,6.79,,9484000.0,5396149000.0,5408185000.0,1879.0,80.0,6482595.0,778.0,35168.0,34147.0,X ,2.0,63.0,0.0,6482595.0,3.0,45.0,105.0,17779798.0,46492241.0,0.0,0.0,962000.0,77000.0,1118269.0,712858.0,511000.0,87906.0,,,
2496,2022-03-10,2330,49092145,28798814637,585.0,589.0,582.0,587.0,19.0,71569,1.7,25.51,7.02,,9924000.0,5818294000.0,5823544000.0,1563.0,26.0,6482595.0,2204.0,34501.0,35168.0,X ,0.0,45.0,0.0,6482595.0,0.0,0.0,45.0,22540600.0,28290233.0,0.0,0.0,574000.0,83000.0,1028407.0,239243.0,454000.0,48100.0,,,
2497,2022-03-11,2330,42981381,24820833930,581.0,582.0,574.0,575.0,-12.0,112158,1.74,24.99,6.88,Y,3940000.0,2281074000.0,2273847000.0,1524.0,72.0,6482595.0,578.0,35375.0,34501.0,X ,0.0,0.0,0.0,6482595.0,0.0,0.0,0.0,7875927.0,36577467.0,0.0,0.0,509000.0,93000.0,673441.0,228993.0,316000.0,45974.0,,,
2498,2022-03-14,2330,38562552,22131365409,574.0,577.0,572.0,572.0,-3.0,87337,1.75,24.86,6.84,Y,3007000.0,1727762000.0,1726379000.0,1315.0,57.0,6482595.0,648.0,35985.0,35375.0,X ,0.0,0.0,0.0,6482595.0,0.0,0.0,0.0,13739019.0,33192447.0,0.0,0.0,793000.0,10000.0,476000.0,188980.0,295000.0,30000.0,,,
2499,2022-03-15,2330,84338792,47191728965,562.0,563.0,558.0,558.0,-14.0,277901,1.79,24.25,6.67,Y,5418000.0,3036640000.0,3029332000.0,2775.0,40.0,6482595.0,1377.0,37343.0,35985.0, ,0.0,0.0,0.0,6482595.0,0.0,0.0,0.0,9207841.0,68392215.0,0.0,0.0,1332000.0,17000.0,810000.0,340072.0,820100.0,166189.0,,,
2500,2022-03-16,2330,50764807,28345633852,564.0,565.0,555.0,558.0,0.0,110732,1.79,24.25,6.67,Y,4183000.0,2339541000.0,2332364000.0,800.0,24.0,6482595.0,886.0,37233.0,37343.0, ,32.0,0.0,0.0,6482595.0,111.0,111.0,0.0,20642702.0,39730514.0,0.0,0.0,1218000.0,96000.0,248025.0,882231.0,664000.0,332189.0,2.75,,
2501,2022-03-17,2330,65820899,38121960334,578.0,583.0,575.0,582.0,24.0,65468,1.72,25.29,6.96,Y,3199000.0,1848520000.0,1855867000.0,1090.0,26.0,6482595.0,3349.0,34948.0,37233.0, ,57.0,29.0,0.0,6482595.0,73.0,155.0,111.0,53137732.0,32455356.0,0.0,0.0,442000.0,5000.0,552313.0,145050.0,286201.0,113544.0,,,
2502,2022-03-18,2330,49583448,28771454221,582.0,582.0,576.0,581.0,-1.0,39576,1.72,25.25,6.95,,6843000.0,3968283000.0,3969476000.0,321.0,29.0,6482595.0,797.0,34443.0,34948.0, ,3.0,53.0,10.0,6482595.0,18.0,110.0,155.0,39117648.0,40609998.0,0.0,0.0,97000.0,1580962.0,96878.0,360791.0,252382.0,283309.0,,,
2503,2022-03-21,2330,22800165,13363354969,583.0,589.0,583.0,586.0,5.0,32617,1.71,25.47,7.01,,3032000.0,1775616000.0,1776898000.0,1070.0,66.0,6482595.0,1182.0,34265.0,34443.0, ,0.0,19.0,1.0,6482595.0,17.0,107.0,110.0,11865526.0,12787579.0,0.0,0.0,399000.0,26350.0,420122.0,366094.0,299960.0,166548.0,,,
2504,2022-03-22,2330,23421124,13613967252,577.0,586.0,577.0,583.0,-3.0,27371,1.72,25.34,6.97,,3820000.0,2215782000.0,2222935000.0,232.0,39.0,6482595.0,959.0,33499.0,34265.0, ,1.0,14.0,0.0,6482595.0,8.0,101.0,107.0,15730020.0,17121958.0,0.0,0.0,388000.0,42000.0,272458.0,528000.0,252427.0,92256.0,,,
2505,2022-03-23,2330,27475008,16177424772,590.0,590.0,586.0,590.0,7.0,30970,1.69,25.64,7.06,,3816000.0,2244832000.0,2244870000.0,569.0,13.0,6482595.0,871.0,33184.0,33499.0, ,1.0,13.0,0.0,6482595.0,20.0,108.0,101.0,20362340.0,14174300.0,0.0,0.0,128000.0,356000.0,1104000.0,438000.0,19993.0,66932.0,,,
2506,2022-03-24,2330,20769676,12232627003,587.0,592.0,585.0,591.0,1.0,21647,1.69,25.68,7.07,,3692000.0,2171850000.0,2173064000.0,265.0,39.0,6482941.0,371.0,33039.0,33184.0, ,0.0,11.0,0.0,6482941.0,37.0,134.0,108.0,16879756.0,13526867.0,0.0,0.0,55000.0,76000.0,48000.0,233000.0,13989.0,252136.0,,,
2507,2022-03-25,2330,26794684,15984831591,597.0,598.0,595.0,598.0,7.0,29896,1.67,25.99,7.15,,4506000.0,2687059000.0,2688710000.0,430.0,38.0,6482941.0,1060.0,32371.0,33039.0, ,1.0,21.0,11.0,6482941.0,35.0,137.0,134.0,20659476.0,11444148.0,0.0,0.0,245000.0,31000.0,452463.0,201000.0,25000.0,234564.0,,,
2508,2022-03-28,2330,27954730,16298449416,581.0,586.0,580.0,584.0,-14.0,54537,1.71,25.38,6.98,,4840000.0,2818616000.0,2825480000.0,1591.0,8.0,6482941.0,297.0,33657.0,32371.0, ,1.0,71.0,2.0,6482941.0,22.0,86.0,137.0,8687043.0,20431302.0,0.0,0.0,278000.0,69000.0,649000.0,435180.0,571079.0,180051.0,,,
2509,2022-03-29,2330,15742359,9243985774,586.0,589.0,584.0,589.0,5.0,21222,1.87,25.6,7.04,,2125000.0,1246778000.0,1247689000.0,156.0,33.0,6482941.0,487.0,33293.0,33657.0,X ,1.0,36.0,0.0,6482941.0,3.0,53.0,86.0,11366834.0,8722454.0,0.0,0.0,434000.0,20000.0,154500.0,263000.0,231427.0,40449.0,,,
2510,2022-03-30,2330,43256548,25908489513,599.0,600.0,597.0,600.0,11.0,48535,1.83,26.08,7.18,,4696000.0,2810941000.0,2813172000.0,2199.0,11.0,6482941.0,1426.0,34055.0,33293.0,X ,0.0,44.0,9.0,6482941.0,0.0,0.0,53.0,32828951.0,14180855.0,0.0,0.0,1061000.0,79000.0,1970082.0,273000.0,86956.0,413000.0,,,
2511,2022-03-31,2330,25130417,15014260610,602.0,602.0,594.0,597.0,-3.0,18860,1.84,25.95,7.14,Y,2045000.0,1220824000.0,1220765000.0,264.0,15.0,6482941.0,899.0,33405.0,34055.0,X ,0.0,0.0,0.0,6482941.0,0.0,0.0,0.0,20513531.0,16681110.0,0.0,0.0,679000.0,43000.0,57000.0,376000.0,56991.0,246201.0,,,
2512,2022-04-01,2330,31247086,18328227645,585.0,589.0,584.0,589.0,-8.0,53178,1.87,25.6,7.04,Y,1777000.0,1040976000.0,1044717000.0,883.0,56.0,6482941.0,321.0,33911.0,33405.0,X ,0.0,0.0,0.0,6482941.0,0.0,0.0,0.0,15070511.0,24744407.0,0.0,0.0,352000.0,112000.0,154000.0,288156.0,54992.0,170175.0,,171966525000.0,3.0
2513,2022-04-06,2330,40726932,23547636944,578.0,580.0,575.0,578.0,-11.0,62822,1.9,25.12,6.91,Y,2100000.0,1213540000.0,1215048000.0,1375.0,36.0,6482941.0,220.0,35030.0,33911.0, ,0.0,0.0,0.0,6482941.0,0.0,0.0,0.0,23276792.0,35530711.0,0.0,0.0,667000.0,18000.0,384000.0,197845.0,341998.0,34726.0,,,
2514,2022-04-07,2330,47212937,26881649976,571.0,573.0,566.0,566.0,-12.0,130552,1.94,24.6,6.77,Y,3370000.0,1922082000.0,1919303000.0,1651.0,5.0,6482941.0,676.0,36000.0,35030.0, ,25.0,0.0,0.0,6482941.0,65.0,65.0,0.0,11728915.0,37805734.0,0.0,0.0,1088000.0,274000.0,438000.0,778662.0,312639.0,370805.0,,,
2515,2022-04-08,2330,31406384,17821660486,567.0,570.0,566.0,567.0,1.0,75778,1.94,24.64,6.78,Y,2251000.0,1277776000.0,1278811000.0,1610.0,44.0,6482941.0,792.0,36774.0,36000.0, ,13.0,1.0,0.0,6482941.0,15.0,79.0,65.0,8574498.0,24272415.0,0.0,0.0,1717000.0,1058000.0,724000.0,263000.0,744327.0,54961.0,,,
2516,2022-04-11,2330,41713758,23401330531,563.0,566.0,558.0,558.0,-9.0,130731,1.97,24.25,6.67,,3089000.0,1735436000.0,1733731000.0,1249.0,70.0,6482941.0,1552.0,36401.0,36774.0, ,4.0,1.0,0.0,6482941.0,63.0,141.0,79.0,7008758.0,29981896.0,0.0,0.0,1486000.0,253000.0,179000.0,1455344.0,80321.0,414782.0,,,
2517,2022-04-12,2330,34799056,19418030839,554.0,564.0,552.0,557.0,-1.0,69280,1.97,24.21,6.66,,6414000.0,3574203000.0,3587235000.0,747.0,33.0,6482941.0,368.0,36747.0,36401.0, ,17.0,5.0,0.0,6482941.0,27.0,163.0,141.0,16108841.0,23972554.0,0.0,0.0,631000.0,1228000.0,568413.0,568823.0,365968.0,213470.0,,,
2518,2022-04-13,2330,36968137,21134384849,564.0,576.0,563.0,573.0,16.0,41249,1.92,24.9,6.85,,7045000.0,4019594000.0,4025246000.0,993.0,29.0,6482941.0,1403.0,36308.0,36747.0, ,0.0,50.0,0.0,6482941.0,218.0,331.0,163.0,21913567.0,18460638.0,0.0,0.0,913000.0,36000.0,1407000.0,388000.0,167131.0,331220.0,,,
2519,2022-04-14,2330,20224847,11618596373,577.0,578.0,573.0,573.0,0.0,27442,1.92,24.9,6.85,,3840000.0,2208200000.0,2209084000.0,1045.0,14.0,6482941.0,777.0,36562.0,36308.0, ,0.0,26.0,0.0,6482941.0,57.0,362.0,331.0,9543556.0,11060578.0,0.0,0.0,238000.0,0.0,192000.0,364000.0,257000.0,216404.0,,,
2520,2022-04-15,2330,33158930,18667922752,562.0,566.0,561.0,562.0,-11.0,99936,1.96,24.42,6.72,,3305000.0,1860382000.0,1862743000.0,1384.0,6.0,6482941.0,2374.0,35566.0,36562.0, ,4.0,100.0,0.0,6482941.0,56.0,318.0,362.0,7046155.0,21263515.0,0.0,0.0,1001000.0,346000.0,445000.0,1102010.0,82000.0,315019.0,,,
2521,2022-04-18,2330,16579296,9311198146,559.0,566.0,558.0,561.0,-1.0,31712,1.96,24.38,6.71,,3165000.0,1775911000.0,1777329000.0,541.0,17.0,6482941.0,384.0,35706.0,35566.0, ,3.0,24.0,3.0,6482941.0,17.0,308.0,318.0,6473342.0,8968786.0,0.0,0.0,1159000.0,74000.0,67000.0,230869.0,714000.0,461030.0,,,
2522,2022-04-19,2330,18811242,10639032272,566.0,569.0,563.0,565.0,4.0,24598,1.95,24.55,6.76,,3051000.0,1725174000.0,1725819000.0,437.0,6.0,6482941.0,663.0,35474.0,35706.0, ,1.0,117.0,0.0,6482941.0,8.0,199.0,308.0,12305252.0,11236541.0,0.0,0.0,114000.0,460000.0,589000.0,214000.0,384992.0,50574.0,,,
2523,2022-04-20,2330,28240222,16016967192,570.0,570.0,562.0,570.0,5.0,28615,1.93,24.77,6.82,,5416000.0,3062890000.0,3075411000.0,408.0,66.0,6482941.0,710.0,35106.0,35474.0, ,4.0,54.0,0.0,6482941.0,17.0,162.0,199.0,19121608.0,15780813.0,0.0,0.0,687000.0,835000.0,214000.0,209978.0,294000.0,358766.0,,,
2524,2022-04-21,2330,21539083,12221437009,571.0,571.0,565.0,565.0,-5.0,28847,1.95,24.55,6.76,,2386000.0,1357452000.0,1354055000.0,375.0,75.0,6482941.0,381.0,35025.0,35106.0, ,0.0,19.0,0.0,6482941.0,9.0,152.0,162.0,13349951.0,15570514.0,0.0,0.0,132000.0,545000.0,381000.0,23000.0,328798.0,26000.0,,,
2525,2022-04-22,2330,35567672,19849449551,558.0,559.0,557.0,558.0,-7.0,81550,1.97,24.25,6.67,,3118000.0,1739988000.0,1740063000.0,697.0,11.0,6482941.0,774.0,34937.0,35025.0, ,2.0,40.0,0.0,6482941.0,22.0,134.0,152.0,13630760.0,29963759.0,0.0,0.0,272000.0,1329000.0,143000.0,482696.0,124000.0,95594.0,,,
2526,2022-04-25,2330,49067362,26907070565,550.0,552.0,546.0,547.0,-11.0,165619,2.01,23.77,6.54,,5451000.0,2989618000.0,2991727000.0,1135.0,65.0,6482941.0,1602.0,34405.0,34937.0, ,1.0,20.0,0.0,6482941.0,19.0,133.0,134.0,10455221.0,33889233.0,0.0,0.0,1370000.0,667000.0,298000.0,1076016.0,217000.0,388280.0,,,
